16	21	36	43	27	21	40	26	36	20	16	18	45	31	22	43	24	15	37	35	31	19	24	33	23	22	25	16	35	35	33	27	33	47	19	34	31	47	19	24	27	29	17	40	31	45	37	41	38	15	35	6	43	43	33	18	30	33	36	29
40	15	22	34	31	18	36	24	29	18	20	26	29	40	31	22	41	45	36	24	40	39	31	27	40	25	22	40	41	26	17	48	40	20	27	43	25	6	24	35	40	21	18	30	29	31	45	23	23	25	37	41	38	40	31	23	29	35	29	45
47	43	43	50	24	31	37	20	40	25	30	24	31	25	26	27	50	16	45	40	50	16	32	22	45	17	32	43	33	16	23	50	31	22	40	47	38	26	18	30	31	25	39	47	36	43	27	29	6	40	11	31	35	30	35	27	25	24	19	17
36	38	43	11	29	40	29	22	39	31	40	36	25	38	35	41	24	19	25	29	36	38	35	11	19	16	18	43	27	22	40	29	23	38	29	19	48	40	26	22	34	47	22	26	26	20	36	45	43	22	22	48	24	24	18	43	29	35	31	41
35	41	32	30	39	39	29	24	39	45	39	40	40	20	36	36	31	34	40	30	24	43	41	17	34	38	38	32	40	39	47	36	43	29	24	24	36	43	20	40	24	23	40	30	24	47	15	48	24	20	22	19	24	25	31	33	36	22	21	45
38	26	40	41	27	36	36	41	45	39	34	36	38	45	16	26	31	36	43	6	31	36	15	19	29	16	33	36	20	29	17	40	11	19	30	45	24	30	11	45	48	29	40	45	35	38	33	37	6	34	39	31	22	29	21	41	38	18	19	43
32	48	31	40	19	39	24	29	45	38	17	16	29	24	22	17	30	26	40	39	36	48	43	15	18	11	25	40	38	47	15	30	23	20	29	41	31	36	45	45	45	24	38	25	41	24	45	18	29	22	18	11	43	43	18	40	35	39	36	38
37	45	24	40	17	31	43	43	24	26	39	47	40	47	15	16	21	26	22	31	15	31	26	40	20	45	20	24	17	24	40	36	24	30	23	31	45	40	29	39	36	27	11	23	30	40	20	40	27	18	25	36	47	31	18	47	20	40	36	47
26	31	23	39	36	35	30	20	16	45	19	36	38	36	30	11	21	24	40	24	15	22	38	47	50	38	47	41	25	35	35	31	43	45	22	24	35	35	26	40	47	23	24	21	25	47	40	25	47	38	38	37	40	20	19	47	22	17	18	24
30	45	29	23	40	17	18	45	20	26	43	38	23	39	22	31	21	40	40	31	45	50	41	26	22	36	45	41	22	29	22	48	41	37	29	26	50	23	6	18	39	26	36	43	48	47	29	37	25	43	34	36	18	43	27	21	29	20	47	19
24	38	31	20	18	43	35	31	45	16	47	30	31	39	24	36	31	23	22	20	33	40	47	30	15	35	6	17	19	36	34	15	33	36	30	40	38	31	35	33	22	35	27	40	40	41	30	31	24	45	43	35	34	31	21	35	36	31	43	29
41	31	36	26	23	22	30	36	25	26	30	43	45	38	6	30	33	36	43	37	18	48	18	33	43	19	19	29	45	48	50	18	39	48	35	29	26	33	22	26	20	34	17	18	40	25	48	39	6	36	48	48	36	23	20	36	24	29	48	24
32	31	36	23	29	16	40	29	47	34	50	41	45	23	6	32	15	35	22	43	20	24	48	45	18	20	30	36	47	20	41	6	43	33	26	50	26	26	50	24	29	30	36	30	41	26	33	22	29	36	29	40	47	43	36	24	36	32	26	43
40	20	30	15	24	31	37	36	31	6	30	39	32	39	30	30	40	22	39	16	43	23	34	36	43	24	31	26	24	33	19	29	30	6	29	18	48	35	19	33	29	18	20	32	21	40	40	30	34	29	41	50	38	15	31	41	29	17	25	26
47	38	47	31	29	22	20	35	31	41	32	38	43	18	30	47	25	15	34	35	40	47	45	17	36	24	22	21	40	43	37	29	26	23	20	39	29	18	45	6	22	47	43	48	40	37	29	36	41	24	20	16	15	29	26	39	29	43	47	19
23	16	36	47	15	41	40	47	26	16	30	35	40	24	23	20	45	18	40	45	30	27	38	30	45	19	43	43	40	38	35	36	43	16	29	30	18	40	33	36	36	45	32	18	39	31	40	22	35	34	23	22	24	47	29	29	16	6	45	43
50	29	37	36	11	32	31	29	40	11	19	36	47	40	31	20	24	45	40	35	31	40	25	20	29	43	30	26	26	33	24	25	47	47	47	41	20	43	45	33	40	40	19	36	23	39	24	6	38	43	37	48	17	36	40	38	19	30	36	41
36	26	18	36	39	31	18	34	40	31	23	43	40	37	29	41	38	45	15	43	11	25	23	19	43	29	19	27	24	39	31	22	45	29	15	18	17	31	30	47	41	20	18	47	15	40	29	39	29	35	40	32	36	45	47	40	37	27	15	39
21	24	41	50	40	50	24	40	19	22	29	29	35	31	40	35	22	41	36	24	29	34	27	39	16	48	40	22	41	50	25	29	50	20	24	45	18	21	21	24	40	40	50	45	35	24	36	35	48	34	45	20	35	18	27	45	37	25	20	31
31	26	34	15	29	38	20	45	24	29	39	40	30	45	21	16	39	45	24	40	18	6	21	21	50	43	23	29	47	33	21	16	15	40	37	47	39	22	40	16	25	31	37	23	39	32	39	30	29	36	26	32	11	22	48	21	20	29	47	41
40	30	26	48	29	24	47	43	11	18	29	43	43	41	6	33	43	22	29	41	24	29	21	22	45	41	32	18	33	36	35	22	30	33	47	6	40	41	41	45	26	43	31	50	36	31	37	43	24	40	11	43	31	36	40	35	23	39	40	15
22	24	47	30	26	43	23	36	47	20	20	38	6	40	17	37	48	30	50	18	40	31	19	11	21	24	39	47	27	40	22	35	50	40	6	31	29	34	6	40	39	23	50	50	24	45	11	30	34	22	26	36	35	40	6	36	50	18	41	6
32	22	30	41	15	18	6	18	35	38	48	21	48	38	40	43	36	34	24	45	24	23	20	43	45	25	31	50	43	40	48	30	16	25	47	43	31	32	31	50	45	24	25	16	27	38	40	22	48	45	45	18	31	21	29	29	31	40	43	31
38	6	29	30	24	19	31	25	20	40	47	33	29	18	39	26	48	40	40	24	29	47	29	34	40	40	40	27	26	40	27	38	27	32	17	45	39	33	32	40	33	29	16	43	18	24	43	17	40	40	29	34	17	29	38	22	31	22	29	35
35	17	26	41	35	31	30	26	43	31	40	41	26	43	6	30	40	22	43	24	31	34	20	47	29	43	40	47	37	15	40	41	40	43	38	45	31	22	45	48	17	17	38	36	31	40	40	6	40	31	21	40	40	24	27	17	30	22	29	21
31	40	31	43	25	24	22	36	47	34	45	29	40	32	20	48	41	6	30	47	18	32	39	18	41	30	48	36	17	30	29	50	17	25	39	35	36	19	31	27	31	43	22	40	41	38	35	11	40	31	26	38	30	23	22	18	35	47	31	43
35	41	22	24	45	21	15	31	15	25	40	23	50	41	30	29	40	27	26	24	48	41	29	43	45	40	31	40	50	39	26	38	43	36	39	33	22	19	40	43	40	47	22	40	24	23	20	24	27	35	32	40	25	40	22	31	43	20	40	40
45	39	20	35	26	31	19	41	22	24	17	45	23	33	48	23	16	31	29	33	31	45	17	35	36	31	25	41	26	24	25	31	40	29	27	41	30	21	29	31	43	43	38	36	36	39	43	26	36	40	20	47	41	11	45	33	38	47	24	27
